Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
Nike Air max 1 Special Edition color azul marino y blanco ,156.0,NIKE,"BLANC, MARINE",39,https://www.vinted.fr/items/3908865797-nike-air-max-1-special-edition-color-azul-marino-y-blanco?referrer=catalog,https://images1.vinted.net/t/02_00b4f_VDKCy7QL9nMMFM2pQe6uhnZH/310x430/1703598087.jpeg?s=60f720cc07bf4cb7c23f5497a1d9adc6d603e875,ESPAGNE,Women
Nike Air max 1 mica green ,100.0,NIKE,"BLANC, VERT",37.5,https://www.vinted.fr/items/3829259007-nike-air-max-1-mica-green?referrer=catalog,https://images1.vinted.net/t/03_00a64_2ZwTLednTwEVZKUidA5iKKoz/310x430/1701368724.jpeg?s=a1d15637cf8ef54c4748f5cf3af38181b053a045,FRANCE,Women
Air Max,35.0,NIKE,MULTICOLORE,37.5,https://www.vinted.fr/items/3478732835-air-max?referrer=catalog,https://images1.vinted.net/t/01_00787_nBGceG2YWu3KKBhfdKcgjHro/310x430/1694859723.jpeg?s=1205c45ea22e434a968c02023ee6b7f60eae62e5,"COULOGNE, FRANCE",Women
Nike Air Max 38 ,60.0,NIKE,MULTICOLORE,38,https://www.vinted.fr/items/3913772083-nike-air-max-38?referrer=catalog,https://images1.vinted.net/t/02_0146c_K68WfckbFiz6FdK1SwyM2KV1/310x430/1703753939.jpeg?s=dbf970f0b5674c682cf8038caebcf0d2f62ad3dc,"CROISSY-SUR-SEINE, FRANCE",Women
Basket air max 95 neuve,50.0,NIKE,"BEIGE, KAKI",37.5,https://www.vinted.fr/items/3329271355-basket-air-max-95-neuve?referrer=catalog,https://images1.vinted.net/t/01_002f4_wcYH5hV5VJqapaJP2xgUXorF/310x430/1691510803.jpeg?s=8ad59e2efc0927a798d89d3fb294b2f825e77780,"NIELLES-LÈS-CALAIS, FRANCE",Women
Air Max 1 Ville Lumière ,150.0,NIKE,BLANC,39,https://www.vinted.fr/items/3916238374-air-max-1-ville-lumiere?referrer=catalog,https://images1.vinted.net/t/02_00fa9_RcoMi65cNSn1x6xCd4MMnNaH/310x430/1703789140.jpeg?s=de8110eea80eaa2351ee71483fa1fdfe62e0d0a0,"LAGNY-SUR-MARNE, FRANCE",Women
Baskets Nike air max 1 pastel,100.0,NIKE,"BLANC, ROSE",39,https://www.vinted.fr/items/3898632829-baskets-nike-air-max-1-pastel?referrer=catalog,https://images1.vinted.net/t/03_00bdb_PskYD9zzZ3hTJzXqThJ5PCyz/310x430/1703076550.jpeg?s=3e3c464f8eea60497380083b865c08b8ac8e12d5,FRANCE,Women
Nike Air Max 1 Leopard size 38,135.0,NIKE,"BEIGE, MARRON",38,https://www.vinted.fr/items/3916836073-nike-air-max-1-leopard-size-38?referrer=catalog,https://images1.vinted.net/t/01_010bd_ZGA2JPtrEXTurZGM4azrmNBg/310x430/1703801032.jpeg?s=fe887a91be7659e8f953c669077a2a65632b9a4a,PAYS-BAS,Women
Nike Air Max 90 - Zebra / Rose - Custom Lille / black - N.37 (23.5 cm) originali ,49.0,NIKE,"NOIR, ROSE",37,https://www.vinted.fr/items/3916304810-nike-air-max-90-zebra-rose-custom-lille-black-n37-235-cm-originali?referrer=catalog,https://images1.vinted.net/t/03_00598_H11uS2t1rqQ96qCb7nprNs6z/310x430/1703790286.jpeg?s=01b5134ec9a8c2ea7afafa9d5cfd35db94b64619,ITALIE,Women
Air max 1,32.0,NIKE,MULTICOLORE,36.5,https://www.vinted.fr/items/3753293059-air-max-1?referrer=catalog,https://images1.vinted.net/t/03_00ce3_g1nviiLyZxzaGDZftZvrPkbv/310x430/1699869353.jpeg?s=cdeeaf615f12ae40bfa93b54fd00caa33dcda17e,"GRONINGEN, PAYS-BAS",Women
