Unnamed: 0,Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
821,Nike dunk low gs Grey blue royal ,109.99,NIKE,"GRIS, BLEU",36.5,https://www.vinted.fr/items/3890542337-nike-dunk-low-gs-grey-blue-royal?referrer=catalog,https://images1.vinted.net/t/01_00e90_GHntdSbfCyyC2wBNMrZDCZYL/310x430/1702819901.jpeg?s=967519e583b5db2e88b11e384a4d31773438b939,"ROMA, ITALIE",Women
822,Nike Dunk bleu turquoise ,60.0,NIKE,MENTHE,36,https://www.vinted.fr/items/3886678277-nike-dunk-bleu-turquoise?referrer=catalog,https://images1.vinted.net/t/03_02659_svib2eyehxSzcYWjjepzdrZG/310x430/1702720394.jpeg?s=114a7ae2e6b7c6d6668057c1a0512ab3dd0ab3f4,"PARIS, FRANCE",Women
823,Nike dunk high ,130.0,NIKE,GRIS,39,https://www.vinted.fr/items/3879888574-nike-dunk-high?referrer=catalog,https://images1.vinted.net/t/03_01e62_z59f15SxY4WvhngUqwzNRiKT/310x430/1702494084.jpeg?s=f060c2de604c19e7bbeaeaaac663155c953f264d,"PAMPLONA/IRUÑA, ESPAGNE",Women
824,Nike Air Max 1 « Black Gum » 2018 pointure 40,95.0,NIKE,"NOIR, BEIGE",40,https://www.vinted.fr/items/3890405252-nike-air-max-1-black-gum-2018-pointure-40?referrer=catalog,https://images1.vinted.net/t/01_00360_dGF9yJ5PF9et5di1onjaLpfD/310x430/1702818167.jpeg?s=5fcb7ebbb2b7ad66da72ad4c3cb1ad0087c9c95f,"CYSOING, FRANCE",Women
825,dunk rose ,115.0,NIKE,ROSE,38,https://www.vinted.fr/items/3887220682-dunk-rose?referrer=catalog,https://images1.vinted.net/t/03_00302_cm23YECmvjH53EnZjqyY5txt/310x430/1702729075.jpeg?s=7fe570ab6c28c28ac6a4f8035e40bdf4eee05282,FRANCE,Women
826,Dunk low next nature,100.0,NIKE,"BLANC, BEIGE",38.5,https://www.vinted.fr/items/3882812722-dunk-low-next-nature?referrer=catalog,https://images1.vinted.net/t/03_01432_ZbNx1jPfD7Mw1xRuyW4kQPoD/310x430/1702577345.jpeg?s=d290e03a12323b63fdb0181a623a27a5e474888a,FRANCE,Women
827,Nike dunk polar blue t 40 neuve idéale cadeau de Noël ,155.0,NIKE,BLEU,40,https://www.vinted.fr/items/3883982624-nike-dunk-polar-blue-t-40-neuve-ideale-cadeau-de-noel?referrer=catalog,https://images1.vinted.net/t/03_0037b_FCBQUVETU6HJdS4Xp2Atu7Ro/310x430/1702632197.jpeg?s=fd1d810337eec89b77b40b1a4090831c5daa37c5,FRANCE,Women
828,Dunk Low beige marron,140.0,NIKE,"BEIGE, MARRON",39,https://www.vinted.fr/items/3883756258-dunk-low-beige-marron?referrer=catalog,https://images1.vinted.net/t/03_00655_VXGKeDhzGqcGCHihQ12rXLyt/310x430/1702624351.jpeg?s=167434b3dead3ded1e741c8f46e04dcf5acb52a0,"GRIGNY, FRANCE",Women
829,Basket nike dunk ,80.0,NIKE,"GRIS, BLANC",39,https://www.vinted.fr/items/3868387151-basket-nike-dunk?referrer=catalog,https://images1.vinted.net/t/02_008ff_EQkb7ot7v9MvRRoKcGNe8dD2/310x430/1702228377.jpeg?s=46c3357cf747a18825da2c411a5643379dd5bf74,"SIROD, FRANCE",Women
830,Nike Dunk Low👟,130.0,NIKE,"ROSE, BLEU CLAIR",38.5,https://www.vinted.fr/items/3890298150-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_00453_BARu83LDPP39gL4J2pWMedLJ/310x430/1702816779.jpeg?s=d148ac9a2d20964b92fd60f72eb635f3e3d4dae0,"BERELDANGE, LUXEMBOURG",Women
831,Nike dunk low ,120.0,NIKE,"BLANC, BEIGE",37.5,https://www.vinted.fr/items/3862909200-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_00af0_6SmLQczoc4DtGYmjZiTMmnA3/310x430/1702131753.jpeg?s=7f4dcbd79778c6b1b0e11316ce074cf7ee7897ac,FRANCE,Women
832,Nike dunk bleu,90.0,NIKE,"BLANC, BLEU",39,https://www.vinted.fr/items/3887701434-nike-dunk-bleu?referrer=catalog,https://images1.vinted.net/t/01_001fa_JzehvVYmNi1ow3s1dbVSuPPv/310x430/1702736241.jpeg?s=7786b20796d22b19cc4cd119468e13f941627c88,"BLOIS, FRANCE",Women
833,Nike dunk low velvet ,160.0,NIKE,"BLANC, ROSE",39,https://www.vinted.fr/items/3883631360-nike-dunk-low-velvet?referrer=catalog,https://images1.vinted.net/t/03_0078f_d4dFTZprVsn8BEv5a4AtDXHb/310x430/1702597505.jpeg?s=4d891397d122baba2dc558e0bfa4c00bfdd96584,"PARIS, FRANCE",Women
834,Nike Dunk,40.0,NIKE,"NOIR, BLANC",35,https://www.vinted.fr/items/3873341521-nike-dunk?referrer=catalog,https://images1.vinted.net/t/03_01e3a_H6fnyBN4rsHZ9m4b2fndGm9g/310x430/1702327327.jpeg?s=af15a84aec9a0d5da14782a5890b1b1a3ece1eab,"LISBOA, PORTUGAL",Women
835,Nike Dunk Retro Active Fuchsia-Chaussure  38,69.99,NIKE,ROSE,38,https://www.vinted.fr/items/3890466814-nike-dunk-retro-active-fuchsia-chaussure-38?referrer=catalog,https://images1.vinted.net/t/01_01c70_DbfYvPR4Boq3oLgGQ9a3QHuZ/310x430/1702818949.jpeg?s=c858c06420af1d533ab34aff2246fb1735002f17,"SOTO (RIBADESELLA), ESPAGNE",Women
836,Nike Dunk Low ,100.0,NIKE,"GRIS, BLANC",42,https://www.vinted.fr/items/3868861118-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_00f58_gq9zUmxq9rkEzEV39hjnoTaK/310x430/1702233257.jpeg?s=93b2261c971bfed2e01c8fcabd72bc7b3f2d572e,"RENNES, FRANCE",Women
837,Dunk Low (Apenas um sapato),25.0,NIKE,"BLANC, BEIGE",42.5,https://www.vinted.fr/items/3883478564-dunk-low-apenas-um-sapato?referrer=catalog,https://images1.vinted.net/t/03_01bb9_U1DAbfqNqqZLDEZU8tttzkba/310x430/1702590663.jpeg?s=85dec1ec4c317ba8168acdb544ffba4a85716452,PORTUGAL,Women
838,Nike Dunk Low Crater ,40.0,NIKE,"NOIR, BLEU",36,https://www.vinted.fr/items/3887611361-nike-dunk-low-crater?referrer=catalog,https://images1.vinted.net/t/03_025f8_LZKwgqanwtEfkJqTMuG2czHX/310x430/1702734917.jpeg?s=71f650f0b2f00de4c7740faaf7ddc941e3ec1560,"VENEUX-LES-SABLONS, FRANCE",Women
839,Nike dunk noir nike zébré,45.0,NIKE,NOIR,39,https://www.vinted.fr/items/3883486974-nike-dunk-noir-nike-zebre?referrer=catalog,https://images1.vinted.net/t/03_00f42_7Rz2ssiQxaGbUsXJZrgrG71R/310x430/1702590903.jpeg?s=58cdc1c8ac3e587b48091e4f2bad5e68ed94a33f,"ARCUEIL, FRANCE",Women
840,Nike dun low Medium Olive,115.0,NIKE,"VERT, KAKI",37,https://www.vinted.fr/items/3886306051-nike-dun-low-medium-olive?referrer=catalog,https://images1.vinted.net/t/01_02230_ek5Jt9yWbTUTvhEkLBPHGTcf/310x430/1702691820.jpeg?s=77b2e54d5db1a4c4cc95707a9ebd84b4b719084f,FRANCE,Women
841,Nike Dunk Low ,120.0,NIKE,"BLANC, LILA",38,https://www.vinted.fr/items/3875208463-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_016ac_rqfJFvEsWxjj4W6CWG1D8iha/310x430/1702388061.jpeg?s=64fc6e854f957902ba5cbf9cb494c32eec0c8a2f,"MEUDON, FRANCE",Women
842,Nike Dunk Olive Green Low - Taille EU 40,58.55,NIKE,"BLANC, KAKI",40,https://www.vinted.fr/items/3887416932-nike-dunk-olive-green-low-taille-eu-40?referrer=catalog,https://images1.vinted.net/t/02_01887_pLckkfCvxJ7C6eggdeXd3Sdm/310x430/1702732072.jpeg?s=2517f48314c7910fd5c3a425821f9df1b5f476b9,"ASSEN, PAYS-BAS",Women
843,Nike Dunk High,130.0,NIKE,BORDEAUX,38,https://www.vinted.fr/items/3887879877-nike-dunk-high?referrer=catalog,https://images1.vinted.net/t/02_002c0_ijJnphUYY6FgUHiifBKfU27D/310x430/1702738936.jpeg?s=61d913dd68f745b3b56dc167a7afd9b6d8e4d0c0,"ORLÉANS, FRANCE",Women
844,Nike Dunk low,80.0,NIKE,BLANC,38,https://www.vinted.fr/items/3871181841-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_02597_9HaGPUpU9LnYSNjBW7dng2Bn/310x430/1702297652.jpeg?s=506d8096742fac69bc012fb4d4e40c3533b18f4b,"TOURS, FRANCE",Women
845,Nike dunk high cargo,100.0,NIKE,KAKI,37.5,https://www.vinted.fr/items/3880882062-nike-dunk-high-cargo?referrer=catalog,https://images1.vinted.net/t/01_007de_PZBjpQhGX5pKtihHL2LqrsnP/310x430/1702543074.jpeg?s=e615a3fbc0e233cf9938ce238fca9107a7c983a2,FRANCE,Women
846,zapatillas nike dunk low azul y amarillo,80.0,NIKE,"BLEU, JAUNE",39,https://www.vinted.fr/items/3890155070-zapatillas-nike-dunk-low-azul-y-amarillo?referrer=catalog,https://images1.vinted.net/t/01_0172a_i8PFbTchE1Hajxd9PeyrjUE6/310x430/1702814862.jpeg?s=fde018a8de3992651a32d4ed31d34194664a6731,"MADRID, ESPAGNE",Women
847,Nike Dunk Low Medium Olive 40,55.0,NIKE,"VERT FONCÉ, KAKI",40,https://www.vinted.fr/items/3890183235-nike-dunk-low-medium-olive-40?referrer=catalog,https://images1.vinted.net/t/03_015f5_GF5f77hbbALMXrUyrkx94wog/310x430/1702815247.jpeg?s=223ab3c7cd32e925b23b17c35fc15270dfc9d2d0,LUXEMBOURG,Women
848,Nike dunk low ,65.0,NIKE,MULTICOLORE,38,https://www.vinted.fr/items/3866032966-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_012ee_UGUQh3bTpYRXJfTXVtNcC3VH/310x430/1702206988.jpeg?s=ae58935b36e3d0dc8128fafd8533d599686cc819,"CHAGNY, FRANCE",Women
849,Nike Dunks grijs ,150.0,NIKE,GRIS,41,https://www.vinted.fr/items/3890718898-nike-dunks-grijs?referrer=catalog,https://images1.vinted.net/t/03_01fef_Md23KyM97SN3gpsziDieYats/310x430/1702822104.jpeg?s=3111e7900f16526cb09f507c60bbedfeccd7b8f5,"UTRECHT, PAYS-BAS",Women
850,Basket SB Dunks Low Chaussures Next Nature grises,89.0,NIKE,"GRIS, BLANC",38,https://www.vinted.fr/items/3886939053-basket-sb-dunks-low-chaussures-next-nature-grises?referrer=catalog,https://images1.vinted.net/t/01_010b6_4dziTsMK6XvSezV6G7zvFeQf/310x430/1702815078.jpeg?s=0aa79eb8d6d77d063f553878b89e723feb0f4a87,FRANCE,Women
851,Nike dunk low disrupt 2,55.0,NIKE,"BORDEAUX, MARRON",40,https://www.vinted.fr/items/3882229538-nike-dunk-low-disrupt-2?referrer=catalog,https://images1.vinted.net/t/03_01f00_tHNKVPhuRWEHzXz5vBQMeUEr/310x430/1702566736.jpeg?s=c03de97d8384f58c62122c37f56e5ce873c11c2d,"BOULOGNE-BILLANCOURT, FRANCE",Women
852,Nike Dunk High Dynamic Berry,72.0,NIKE,"GRIS, ROSE",39,https://www.vinted.fr/items/3886162874-nike-dunk-high-dynamic-berry?referrer=catalog,https://images1.vinted.net/t/01_004b0_bXkWHd8gdh15tXucuqLi18Xy/310x430/1702678189.jpeg?s=7901f8fe2d85d6094ebfc52b9c06d87b3e845446,"PRIVAS, FRANCE",Women
853,Nike dunk low iron se ,140.0,NIKE,"NOIR, GRIS",39,https://www.vinted.fr/items/3885585473-nike-dunk-low-iron-se?referrer=catalog,https://images1.vinted.net/t/02_003af_DyP1VRHuBG5hpp6bNMtMXLtj/310x430/1702662897.jpeg?s=d7ed97651878628b474f538d60114206d31f4c46,"LYON, FRANCE",Women
854,Nike dunk ,70.0,NIKE,BLANC,37.5,https://www.vinted.fr/items/3882442767-nike-dunk?referrer=catalog,https://images1.vinted.net/t/03_02288_ksdUWhmJmTpMiCaKk8qm9wRs/310x430/1702570581.jpeg?s=48f4883b2ede83b73bcafa5c90c172d249346fec,"CARMAUX, FRANCE",Women
855,Nike Dunk low ,85.0,NIKE,"GRIS, ORANGE",37.5,https://www.vinted.fr/items/3881661035-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_01bf5_irqtwdSFJutqYkhux3J4eEos/310x430/1702557473.jpeg?s=362ba3f685e7e9c00e6d4eb58979437ba6910ac4,"ACHÈRES, FRANCE",Women
856,Nike Dunk com cunha ,49.99,NIKE,GRIS,38.5,https://www.vinted.fr/items/3889200803-nike-dunk-com-cunha?referrer=catalog,https://images1.vinted.net/t/02_004de_yym7ZrqboF3CyX4oycMGQeyp/310x430/1702778140.jpeg?s=588b69a21161c96e4e6c4b3bca0a07aab48c2d73,"BRAGA, PORTUGAL",Women
857,Nike Dunk Low ,120.0,NIKE,"NOIR, BLANC",38,https://www.vinted.fr/items/3880173730-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_00f6f_Yxv2HghHgcmKL5XuRTmJcJVq/310x430/1702498878.jpeg?s=30db48a43e48adaab84ccbeeca94beebb3b0af17,"BOLOGNA, ITALIE",Women
858,Dunk grise ,40.0,NIKE,"NOIR, GRIS",36,https://www.vinted.fr/items/3873799665-dunk-grise?referrer=catalog,https://images1.vinted.net/t/01_01d10_YS7VYL9JWDXnKKBqXxZGXP2M/310x430/1702338711.jpeg?s=72917f8ffe92ae9475b3dcbe8024cdd8e93fe8b7,FRANCE,Women
859,Nike Dunk Low ,100.0,NIKE,"NOIR, BLANC",36,https://www.vinted.fr/items/3868837755-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_008e2_PfpuMDjcvoq22DPTxYT3M6te/310x430/1702232998.jpeg?s=d2f80ae1f953fe8bf50162aa39f4ed5e104abfb9,"CHATEAUBERNARD, FRANCE",Women
860,"Nike dunk numero 37,5",80.0,NIKE,"BLANC, CORAIL",37.5,https://www.vinted.fr/items/3887479685-nike-dunk-numero-375?referrer=catalog,https://images1.vinted.net/t/02_01df8_fUwMTmfKddUuTVwRQh45gk4K/310x430/1702732997.jpeg?s=dcebc3292a2ece94cb118340d6641848fd36aca5,"SCANDICCI, ITALIE",Women
861,Scarpe Nike ,85.0,NIKE,BLANC,38.5,https://www.vinted.fr/items/3888842022-scarpe-nike?referrer=catalog,https://images1.vinted.net/t/02_025ea_ZDc7642hTy8qmUd9yNwU4pWE/310x430/1702765561.jpeg?s=fa37b778c7b92803b227ee77372bc8092d161d09,ITALIE,Women
862,Dunk bleu ,110.0,NIKE,BLEU CLAIR,39,https://www.vinted.fr/items/3878285309-dunk-bleu?referrer=catalog,https://images1.vinted.net/t/01_0040d_x4UrNhsBNyk8j7ZdHvzxd7WQ/310x430/1702469785.jpeg?s=761bb452858ff4d83b761bf19d6624ac990efc82,"BRUXELLES, BELGIQUE",Women
863,Nike dunk low,140.0,NIKE,"BLANC, ROSE",40,https://www.vinted.fr/items/3877138278-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_02285_QXXeJMPuMEq6bGH6tu8tYm6t/310x430/1702419929.jpeg?s=350d8f18dd2da1e2eca362995bc99709e53a7697,"MARINO, ITALIE",Women
864,Nike Dunk Low Disrupt 2 Pale Ivory Black Women's 40,135.0,NIKE,BLANC,40,https://www.vinted.fr/items/3883792763-nike-dunk-low-disrupt-2-pale-ivory-black-womens-40?referrer=catalog,https://images1.vinted.net/t/01_00ada_wFUM4Y8BV68Re9bc4ycYNgXo/310x430/1702626436.jpeg?s=a6420fb1fd0cf0ccf3f877d2db14ebd38a017134,FRANCE,Women
865,Nike dunk Low,80.0,NIKE,"BLANC, MARINE",37.5,https://www.vinted.fr/items/3885333034-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_008b9_teBbzfwLE5W2gU9qo9smrUD3/310x430/1702657515.jpeg?s=ec193bc6e301ce9d162dc5688c22396da83310fe,"OBERSCHAEFFOLSHEIM, FRANCE",Women
866,Nike Dunk High Retro marron (Pecan/ white cacao),90.0,NIKE,"BLANC, MARRON",45,https://www.vinted.fr/items/3888307485-nike-dunk-high-retro-marron-pecan-white-cacao?referrer=catalog,https://images1.vinted.net/t/03_0026c_hoS7zit7xEXFx6HaPKgt3sFL/310x430/1702746344.jpeg?s=3fe4b8896776ff2f0252f7de421242c1c1f6c743,"SAINT-ROMAIN-DE-SURIEU, FRANCE",Women
867,Nike Dunk Low Verdi ,85.0,NIKE,"NOIR, VERT",37.5,https://www.vinted.fr/items/3889171302-nike-dunk-low-verdi?referrer=catalog,https://images1.vinted.net/t/03_0255f_xbiUTxfBfhiu11hpgXmSVqAu/310x430/1702772227.jpeg?s=8e87ffb474bf6dc023d43ede3df21d4a7d98e2c5,"COLOSIMI, ITALIE",Women
868,Nike dunk low ,110.0,NIKE,KAKI,38,https://www.vinted.fr/items/3885393974-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_02142_ZeuLBoFzgS5rZak1GqcPDGoi/310x430/1702658784.jpeg?s=cc2072cd2389597aaa94b378d36f76703fc4b60a,"PERPIGNAN, FRANCE",Women
869,Nike Dunk Low Disrupt 2 Malachite  ,150.0,NIKE,"BLANC, VERT",38,https://www.vinted.fr/items/3887836684-nike-dunk-low-disrupt-2-malachite?referrer=catalog,https://images1.vinted.net/t/02_0161e_9Q6J1WXg34fN22DpL4uPd9cG/310x430/1702738270.jpeg?s=24d32125ea755f6dc045ec5d158439eb9772657f,"LILLE, FRANCE",Women
870,Nike Dunk Low Grey fog 38,55.0,NIKE,"GRIS, BLANC",38,https://www.vinted.fr/items/3890570515-nike-dunk-low-grey-fog-38?referrer=catalog,https://images1.vinted.net/t/02_0208f_JBe71LJSQ46tzjD5tEz4cYFj/310x430/1702820256.jpeg?s=23003c9e6f305c72376d82d46fcf046fc280e788,LUXEMBOURG,Women
871,Dunk black,60.0,NIKE,NOIR,38,https://www.vinted.fr/items/3884089033-dunk-black?referrer=catalog,https://images1.vinted.net/t/02_008ca_YjqRyTnjXXHYKmACRUTjwnqL/310x430/1702634385.jpeg?s=9704f158c06e8cf705e5bf0367168051f6d84c0c,FRANCE,Women
872,Nike dunk low ,100.0,NIKE,VERT FONCÉ,37,https://www.vinted.fr/items/3865538474-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_01986_RkmtxG6brNGQqMHStFG8pgFE/310x430/1702202045.jpeg?s=73099cc875b21ed4dcb576356d64d3ac2daa849c,"AIX-EN-PROVENCE, FRANCE",Women
873,Nike Dunk Low Nature ,80.0,NIKE,NOIR,38.5,https://www.vinted.fr/items/3878602257-nike-dunk-low-nature?referrer=catalog,https://images1.vinted.net/t/01_004c9_dECKXTdxqr8BDWrpqkG5Cb6o/310x430/1702474419.jpeg?s=fb567ced53fa686eae23cc0efdfa9e4010bb603f,"MONTIVILLIERS, FRANCE",Women
874,nike panda dunk low,60.0,NIKE,"NOIR, BLANC",37.5,https://www.vinted.fr/items/3883341661-nike-panda-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_021c2_6Y4NNQfhR1th6VAbC4XwBWbW/310x430/1702587463.jpeg?s=3b52e68549aed30edca13a9009b85c52a1a75d13,FRANCE,Women
875,"dunk,nike",130.0,NIKE,"BLANC, VERT",37.5,https://www.vinted.fr/items/3861236746-dunknike?referrer=catalog,https://images1.vinted.net/t/02_02213_Yx95JMckvuZCqhepgG3FhHxY/310x430/1702121988.jpeg?s=373767ef4704b72d8c5cb969afc8d07827377cf9,"ROUZIERS-DE-TOURAINE, FRANCE",Women
876,Dunk low whisper,105.0,NIKE,"BLANC, ROSE",40,https://www.vinted.fr/items/3884894966-dunk-low-whisper?referrer=catalog,https://images1.vinted.net/t/03_005f6_B1gLV4nuFiwqaWFQvY5XjjfZ/310x430/1702649123.jpeg?s=d28629dc2a1433ac55f53190a4716ef139204a91,"L'UNION, FRANCE",Women
877,Nike dunk low taille 40 ,60.0,NIKE,ROUGE,40,https://www.vinted.fr/items/3888342163-nike-dunk-low-taille-40?referrer=catalog,https://images1.vinted.net/t/03_000f4_6MUKYQvPumgtcWJEVcxJCcNP/310x430/1702747001.jpeg?s=44235928a2b536ee7aa66106e10111436cd65952,"FISMES, FRANCE",Women
878,Dunk rose ,130.0,NIKE,ROSE,38,https://www.vinted.fr/items/3887838705-dunk-rose?referrer=catalog,https://images1.vinted.net/t/01_00ddc_oejkcoH5TdZcAhSzUyX9EhR7/310x430/1702738300.jpeg?s=26a47d2a0608c87cce27a442bfa780052a4f505d,"NANCY, FRANCE",Women
879,"Nike dunk low laser fuchsia 36,5",140.0,NIKE,"BLANC, ROSE",36.5,https://www.vinted.fr/items/3886979434-nike-dunk-low-laser-fuchsia-365?referrer=catalog,https://images1.vinted.net/t/03_019e9_Zc7hL7tjKvSJFR8NwddJMH6j/310x430/1702725278.jpeg?s=caac9cc0836359dde75064c1b993864e474aee1d,"PARIS, FRANCE",Women
880,Dunk Low,,,MARRON,"230,00 €",https://www.vinted.fr/items/3886303178-dunk-low-couleur-taupe-taille-375?referrer=catalog,https://images1.vinted.net/t/01_000f9_v5UCaRxMKACbRitbbUWf2SMB/310x430/1702690817.jpeg?s=a4e9ff146146101f08d6250a46e83e9fa1fdd1b0,FRANCE,Women
881,Bambas Nike Dunk. Negras.,65.0,NIKE,NOIR,39,https://www.vinted.fr/items/3885400254-bambas-nike-dunk-negras?referrer=catalog,https://images1.vinted.net/t/01_0184d_PEyUgAfUE8HihPc8pfEq5gUt/310x430/1702658915.jpeg?s=b4eba979a0eeca6b9af6ed0733463b6ea9f2cf6f,"ULLASTRELL, ESPAGNE",Women
882,Nike Dunk Low,150.0,NIKE,MULTICOLORE,39,https://www.vinted.fr/items/3890011868-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_0178d_q67R7x5QVTS7EsqHNUioP5eS/310x430/1702812965.jpeg?s=ae25e2ba144615fa554e01deffb5d3d954017b8a,"CUPRA MARITTIMA, ITALIE",Women
883,Nike dunk alte  bianche salmone ,35.0,NIKE,"BLANC, CORAIL",39.5,https://www.vinted.fr/items/3887470478-nike-dunk-alte-bianche-salmone?referrer=catalog,https://images1.vinted.net/t/01_017a6_FT33UqiZyfEhvsUhdbw1f5wK/310x430/1702732860.jpeg?s=e98c96c4e159075a2b8afca9cc0c0dfb3ba34283,ITALIE,Women
884,Basket Nike Dunk high,70.0,NIKE,"BORDEAUX, KAKI",36.5,https://www.vinted.fr/items/3882158410-basket-nike-dunk-high?referrer=catalog,https://images1.vinted.net/t/01_0178e_EzaPhBYN65TMSpj7EQSD3BKV/310x430/1702565543.jpeg?s=e3c2d7ee09c7a097299927bd12b4a834a27229f1,"LEUCATE, FRANCE",Women
885,Nike dunk low Cacao,110.0,NIKE,MARRON,40,https://www.vinted.fr/items/3888832918-nike-dunk-low-cacao?referrer=catalog,https://images1.vinted.net/t/03_01818_ctF4RQVE5WJnaNPyiLmTdccR/310x430/1702757974.jpeg?s=40888410c62d3f9974409e85187300e8768b2271,ESPAGNE,Women
886, Nike dunk,50.0,NIKE,NOIR,38,https://www.vinted.fr/items/3866953671-nike-dunk?referrer=catalog,https://images1.vinted.net/t/01_00f29_kwdqAVza2qL8RH6GXgyWAUNu/310x430/1702215466.jpeg?s=977ca211ed22ff2be76280aa6499cf57ca92d6b3,FRANCE,Women
887,Nike Dunk Powerpuff Blue ,240.0,NIKE,"BLEU, JAUNE",36.5,https://www.vinted.fr/items/3885766428-nike-dunk-powerpuff-blue?referrer=catalog,https://images1.vinted.net/t/02_024cb_VSCyd3Tc8sHA7xBrryDvEg5Z/310x430/1702667172.jpeg?s=6c410edd56933d4c514ea9b085127787db4574d8,"LYON, FRANCE",Women
888,Baskets basses ,95.0,NIKE,VERT,38,https://www.vinted.fr/items/3889982060-baskets-basses?referrer=catalog,https://images1.vinted.net/t/03_009c1_3ZoB71gc4GSd9C8PkcKrL81M/310x430/1702812573.jpeg?s=3c9de468ea9ab05dc79b58e05fad3dbed4a81111,"COMINES, BELGIQUE",Women
889,Nike baskets dunk panda,30.0,NIKE,"VERT, VERT FONCÉ",37.5,https://www.vinted.fr/items/3880288755-nike-baskets-dunk-panda?referrer=catalog,https://images1.vinted.net/t/03_02562_Nb69b936UBxjHiNQKsMdCy2Q/310x430/1702500878.jpeg?s=aabaece456fd237cc4f60c265d05592f653de2e9,"AVION, FRANCE",Women
890,Nike Dunk Low Homer Simpson,78.0,NIKE,"BLEU, JAUNE",38,https://www.vinted.fr/items/3887048945-nike-dunk-low-homer-simpson?referrer=catalog,https://images1.vinted.net/t/01_013df_NCt79r5tq3KTDRdNapJLtzbo/310x430/1702726365.jpeg?s=372b55ea887211a132077b7f72842946a57fa9ff,"MONTROUGE, FRANCE",Women
891,Dunk low Archéo Pink,99.99,NIKE,"BLANC, ROSE",38,https://www.vinted.fr/items/3885646153-dunk-low-archeo-pink?referrer=catalog,https://images1.vinted.net/t/03_0192c_vrWm7SR4Gk4xA36XwnRvEzNJ/310x430/1702664275.jpeg?s=d93b1e2312a92b9b59256f2591f1cd4ef2bd5805,FRANCE,Women
892,Basket dunk,80.0,NIKE,"NOIR, GRIS",39,https://www.vinted.fr/items/3863137891-basket-dunk?referrer=catalog,https://images1.vinted.net/t/01_00089_FC2UKcfpnTuciZYBMdSzbeTJ/310x430/1702134213.jpeg?s=eca647e02a27c0f42aab5eaad68e5d70e967726c,"NICE, FRANCE",Women
893,"Nike dunk low laser fuchsia 36,5",140.0,NIKE,"BLANC, ROSE",36.5,https://www.vinted.fr/items/3886979434-nike-dunk-low-laser-fuchsia-365?referrer=catalog,https://images1.vinted.net/t/03_019e9_Zc7hL7tjKvSJFR8NwddJMH6j/310x430/1702725278.jpeg?s=caac9cc0836359dde75064c1b993864e474aee1d,"PARIS, FRANCE",Women
894,Dunk Low,,,MARRON,"230,00 €",https://www.vinted.fr/items/3886303178-dunk-low-couleur-taupe-taille-375?referrer=catalog,https://images1.vinted.net/t/01_000f9_v5UCaRxMKACbRitbbUWf2SMB/310x430/1702690817.jpeg?s=a4e9ff146146101f08d6250a46e83e9fa1fdd1b0,FRANCE,Women
895,Bambas Nike Dunk. Negras.,65.0,NIKE,NOIR,39,https://www.vinted.fr/items/3885400254-bambas-nike-dunk-negras?referrer=catalog,https://images1.vinted.net/t/01_0184d_PEyUgAfUE8HihPc8pfEq5gUt/310x430/1702658915.jpeg?s=b4eba979a0eeca6b9af6ed0733463b6ea9f2cf6f,"ULLASTRELL, ESPAGNE",Women
896,Nike Dunk Low,150.0,NIKE,MULTICOLORE,39,https://www.vinted.fr/items/3890011868-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_0178d_q67R7x5QVTS7EsqHNUioP5eS/310x430/1702812965.jpeg?s=ae25e2ba144615fa554e01deffb5d3d954017b8a,"CUPRA MARITTIMA, ITALIE",Women
897,Nike dunk alte  bianche salmone ,35.0,NIKE,"BLANC, CORAIL",39.5,https://www.vinted.fr/items/3887470478-nike-dunk-alte-bianche-salmone?referrer=catalog,https://images1.vinted.net/t/01_017a6_FT33UqiZyfEhvsUhdbw1f5wK/310x430/1702732860.jpeg?s=e98c96c4e159075a2b8afca9cc0c0dfb3ba34283,ITALIE,Women
898,Basket Nike Dunk high,70.0,NIKE,"BORDEAUX, KAKI",36.5,https://www.vinted.fr/items/3882158410-basket-nike-dunk-high?referrer=catalog,https://images1.vinted.net/t/01_0178e_EzaPhBYN65TMSpj7EQSD3BKV/310x430/1702565543.jpeg?s=e3c2d7ee09c7a097299927bd12b4a834a27229f1,"LEUCATE, FRANCE",Women
