Unnamed: 0,Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
76,Nike low panda ,45.0,NIKE,"NOIR, BLANC",42,https://www.vinted.fr/items/3890141150-nike-low-panda?referrer=catalog,https://images1.vinted.net/t/03_0115e_9xFXYyeQyeEFpZHmi4rRkwBV/310x430/1702814675.jpeg?s=e93abb86f86f17aa0d024b21ab83a5926eb12d15,"CALTAGIRONE, ITALIE",Men
77,Nike dunk High,60.0,NIKE,"BLANC, BLEU",40,https://www.vinted.fr/items/3891157959-nike-dunk-high?referrer=catalog,https://images1.vinted.net/t/03_007d9_z6JtrtFcL94DobeRrdYX977s/310x430/1702827645.jpeg?s=e92b288b8dbe021bef3c804db9b1e629f71cbea1,"BOUSSOIS, FRANCE",Men
78,Nike Dunk,60.0,NIKE,VERT FONCÉ,43,https://www.vinted.fr/items/3884978309-nike-dunk?referrer=catalog,https://images1.vinted.net/t/03_00acc_RKFJG5T2batknKzE4YzsYiYj/310x430/1702650587.jpeg?s=ac61d5ca3228f517233ed7a848ce9cd6041c14c3,"LISBON, PORTUGAL",Men
79,Nike Dunk panda reverse volt,60.0,NIKE,"NOIR, BLANC",41,https://www.vinted.fr/items/3882306798-nike-dunk-panda-reverse-volt?referrer=catalog,https://images1.vinted.net/t/02_01052_pH1DGxUWoPCyjFbLhRb5wc5Y/310x430/1702568093.jpeg?s=eaeaa82ab7222bf7736bac6b7f64255f06598c61,"PARIS, FRANCE",Men
80,Nike Dunk Varsity White Green Low Size 45,55.13,NIKE,"VERT, VERT FONCÉ",45,https://www.vinted.fr/items/3887896855-nike-dunk-varsity-white-green-low-size-45?referrer=catalog,https://images1.vinted.net/t/02_01458_4b2qYJ1DUhEQSHbTWyicFX6f/310x430/1702739211.jpeg?s=cacc4dba476af1d8ef60bdc1be4175f141204af7,"TIEL, PAYS-BAS",Men
81,Nike Dunk Low Hyper Cobalt bleu et noir ,45.0,NIKE,"NOIR, BLEU","42,5",https://www.vinted.fr/items/3878415322-nike-dunk-low-hyper-cobalt-bleu-et-noir?referrer=catalog,https://images1.vinted.net/t/03_00f4d_nWfAicsq72gPi8oMjrXFkUyt/310x430/1702471730.jpeg?s=09806fa819356c0f6a1cc8c99f2b4d8238cacd4b,FRANCE,Men
82,Nike Dunk Low,90.0,NIKE,"GRIS, BEIGE",42,https://www.vinted.fr/items/3876211638-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_012b7_EQwy2T5Va9SZ9SCXRisLPtbb/310x430/1702403297.jpeg?s=9d5b44d820e83e2b7995504136dc8ed272481e40,"VABRES-L'ABBAYE, FRANCE",Men
83,Nike dunk low coconut milk,65.0,NIKE,"BLANC, JAUNE",41,https://www.vinted.fr/items/3874558225-nike-dunk-low-coconut-milk,https://images1.vinted.net/t/03_009f5_hUCJRaPA1E4MHHdoCcZvUQRd/310x430/1702378276.jpeg?s=34fec982c09ac9d3526936ff93fa529283393cd5,FRANCE,Men
84,Nike dunk low officielles taille 44 ,50.0,NIKE,BLANC,44,https://www.vinted.fr/items/3889278237-nike-dunk-low-officielles-taille-44?referrer=catalog,https://images1.vinted.net/t/03_02703_9hsToDAsYhKwRrXY6UxcYWTX/310x430/1702799037.jpeg?s=62672ad5fe60899e7c296aee0e06b67767898992,"BOULOGNE-SUR-MER, FRANCE",Men
85,Nike Dunk low ,40.0,NIKE,"BLANC, ROUGE",45,https://www.vinted.fr/items/3875253063-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_006eb_xSCWsMQiJydAbq7kZvoiy7k8/310x430/1702388691.jpeg?s=4f49a89b6ff712c029baff0f6eddd57637c58cbc,"PARIS, FRANCE",Men
86,Nike dunk low ,127.0,NIKE,"BLANC, BLEU","44,5",https://www.vinted.fr/items/3891814147-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_00606_sjZgWNwnCBsyMxXZJNDSanmP/310x430/1702837006.jpeg?s=5627cf1566a1ff4cb8eefa2ca8283b7997837334,"LILLE, FRANCE",Men
87,Winters Nike Dunk Black White Panda Low EU 43,58.88,NIKE,NOIR,43,https://www.vinted.fr/items/3887532490-winters-nike-dunk-black-white-panda-low-eu-43?referrer=catalog,https://images1.vinted.net/t/01_00994_RHzAtURXJ4JRg6SGBNJDBiEC/310x430/1702733770.jpeg?s=5fbcbd07b3dcfa83778aed9e399b8f5f188d6c74,"'S-GRAVENZANDE, PAYS-BAS",Men
88,Dunk low off white,250.0,NIKE,"GRIS, MARRON",41,https://www.vinted.fr/items/3891485778-dunk-low-off-white?referrer=catalog,https://images1.vinted.net/t/02_00ae7_gyhDCzfXhuZp7hW1DHNHaES1/310x430/1702832210.jpeg?s=d8b4e24dcd8268d4c22a8e7a44948d5a5358d398,"CLANSAYES, FRANCE",Men
89,Nike dunk low red championship ,65.0,NIKE,"BLANC, ROUGE",41,https://www.vinted.fr/items/3881581440-nike-dunk-low-red-championship?referrer=catalog,https://images1.vinted.net/t/03_02467_dH93j4qu3vH1ihV8vYArHfvu/310x430/1702556143.jpeg?s=52e0d0b2d12cb35163ed5ac757c132614faa6152,FRANCE,Men
90,Dunk sb super nana ( powerpuff ) ,260.0,NIKE,"NOIR, VERT",44,https://www.vinted.fr/items/3890248905-dunk-sb-super-nana-powerpuff?referrer=catalog,https://images1.vinted.net/t/03_018b0_yr3Z3Ddpxr4kgGUhgdedrTHA/310x430/1702816126.jpeg?s=06bfe27dae970ddd60845377ad975bec39128119,"CAPPELLE-LA-GRANDE, FRANCE",Men
91,T-shirt Nike DB x Concepts  blanc ,25.0,NIKE,BLANC,L,https://www.vinted.fr/items/3891420028-t-shirt-nike-db-x-concepts-blanc?referrer=catalog,https://images1.vinted.net/t/03_003f5_8517G6pHwTDrDZviacZLhHJc/310x430/1702831273.jpeg?s=a2475eb694796787cd43ec1a572b6cc399da8a95,"MASTAING, FRANCE",Men
92,Nike dunks low size 40 ,80.0,NIKE,"BLANC, VERT",40,https://www.vinted.fr/items/3890295421-nike-dunks-low-size-40?referrer=catalog,https://images1.vinted.net/t/01_01920_AvKbBmfPcaHu88WYh4PzQVGM/310x430/1702816742.jpeg?s=f6f9a69616ab1cd5a7398eeaa8e5c299c8f96859,"CAPELLE AAN DEN IJSSEL, PAYS-BAS",Men
93,Veste coupe vent-K way Nike vintage brodé turquoise s90 s80,30.0,NIKE,"NOIR, TURQUOISE",XS,https://www.vinted.fr/items/3890409072-veste-coupe-vent-k-way-nike-vintage-brode-turquoise-s90-s80?referrer=catalog,https://images1.vinted.net/t/01_0220f_nLCuAM5jKKDbdAoKBUHZQXJq/310x430/1702822006.jpeg?s=cf804ce04ec8430e5ee7c2cf894b381cfb4f94e1,"SEYSSINS, FRANCE",Men
94,Nike Dunk Low Gray Fog 40.5,50.0,NIKE,"GRIS, BLANC","40,5",https://www.vinted.fr/items/3889338867-nike-dunk-low-gray-fog-405?referrer=catalog,https://images1.vinted.net/t/02_00346_MVpXDXEPay3xpkp1KHPY8rfi/310x430/1702801760.jpeg?s=798dcac55a4398f28b5d0308fbd3d045cff0927c,"LANESTER, FRANCE",Men
95,Nike dunk low yellow ,65.0,NIKE,"BLANC, JAUNE",39,https://www.vinted.fr/items/3874527634-nike-dunk-low-yellow?referrer=catalog,https://images1.vinted.net/t/01_008d5_aeeFeqaQPtUYX78d1dnd3nGu/310x430/1702377807.jpeg?s=fe557ad32c0a920ffc18c08df78db3a407901a48,FRANCE,Men
96,Nike dunk low AS chlorophyll,70.0,NIKE,"GRIS, VERT","45,5",https://www.vinted.fr/items/3869102806-nike-dunk-low-as-chlorophyll?referrer=catalog,https://images1.vinted.net/t/03_01180_woHayfLP3q7SGDfSUyjx78Cy/310x430/1702235971.jpeg?s=8cad38f05eefb1aa079bc31e7c91e507f86d46ca,"ROMANS-SUR-ISÈRE, FRANCE",Men
97,Nike dunk ,70.0,NIKE,"BLANC, VERT FONCÉ",40,https://www.vinted.fr/items/3889630647-nike-dunk?referrer=catalog,https://images1.vinted.net/t/01_01255_rfVbQN851X6YatW13VAKrGho/310x430/1702807796.jpeg?s=5e4ad3fe2e9aeefc4a2cf715afd79ff3ed9ec701,FRANCE,Men
98,Scarpe Nike dunk ,30.0,NIKE,"NOIR, BORDEAUX",44,https://www.vinted.fr/items/3885658300-scarpe-nike-dunk?referrer=catalog,https://images1.vinted.net/t/02_00fba_pFAUQw3vzwgsipHAXNAKmYSz/310x430/1702664560.jpeg?s=bcbd5fd07c0fd4f7b5e9cb31eea1a7613d70ff1f,ITALIE,Men
99,Nike Dunk High Royal Game Red White ,50.0,NIKE,"BLANC, ROUGE","42,5",https://www.vinted.fr/items/3879513567-nike-dunk-high-royal-game-red-white?referrer=catalog,https://images1.vinted.net/t/01_01dd6_PYaZtqAsPGcy2KSZjYhxUi7b/310x430/1702487910.jpeg?s=17a8108f76a64ee1d89550f282b097d753443aaa,FRANCE,Men
100,Nike dunk low verte,80.0,NIKE,"BLANC, VERT",44,https://www.vinted.fr/items/3881887035-nike-dunk-low-verte?referrer=catalog,https://images1.vinted.net/t/02_01123_n9xv7wfvjFHNgcVMb1DNWwGF/310x430/1702561151.jpeg?s=5ff20c57ef9451f66d8b56c0e84f8347b13c36a0,"NANTES, FRANCE",Men
101,Nike Dunk Low Green,80.0,NIKE,"BLANC, VERT",42,https://www.vinted.fr/items/3889148694-nike-dunk-low-green?referrer=catalog,https://images1.vinted.net/t/01_010e7_kwtfJzATMFiZDXqx1wtDVasc/310x430/1702769972.jpeg?s=6dc0e85c47b106ad7d32550906d6fad1e89d77d2,ESPAGNE,Men
102,Nike Dunk Low Gray Fog   40.5,53.0,NIKE,GRIS,"40,5",https://www.vinted.fr/items/3889405811-nike-dunk-low-gray-fog-405?referrer=catalog,https://images1.vinted.net/t/03_02576_CnRZ3dkvaneeU4ewJP1oPQVZ/310x430/1702803660.jpeg?s=e4329eed2cf344e0b491f3a6720a9992e9209f4f,"PAU, FRANCE",Men
103,Nike Dunk SB Tightbooth,170.0,NIKE,"NOIR, BLANC",40,https://www.vinted.fr/items/3881911991-nike-dunk-sb-tightbooth?referrer=catalog,https://images1.vinted.net/t/03_01089_Jzs2eo26kNkhdBRgg3vsukGX/310x430/1702561553.jpeg?s=b1de593b7140721177f53655739d7a06cd50aa1b,FRANCE,Men
104,Nike dunk low retro ,95.0,NIKE,"BLANC, VIOLET","42,5",https://www.vinted.fr/items/3883380825-nike-dunk-low-retro?referrer=catalog,https://images1.vinted.net/t/03_006b0_UhDDBpufSUd4Me1YwGha46t3/310x430/1702588298.jpeg?s=045873576f973787be73b8f4a6522518db965c0a,"METZ, FRANCE",Men
105,Nike SB Dunk Low X Supreme Rammellzee,310.0,NIKE,"NOIR, BLANC",42,https://www.vinted.fr/items/3891742767-nike-sb-dunk-low-x-supreme-rammellzee?referrer=catalog,https://images1.vinted.net/t/01_001c8_pHYR461ewbueFUbm487ds2ED/310x430/1702835973.jpeg?s=c7e31a71248331db4aa16795a9f184088d629037,"LYON, FRANCE",Men
106,Nike Tech Noir Taille S,49.9,NIKE,NOIR,S,https://www.vinted.fr/items/3866000401-nike-tech-noir-taille-s?referrer=catalog,https://images1.vinted.net/t/03_0080a_tmqrco2ymyPZUknB1YRCYKMt/310x430/1702206686.jpeg?s=7fbab5d4cc50037bcac7dad724ba556d53721bef,"LILLE, FRANCE",Men
107,Nike Dunk High Panda 41,60.0,NIKE,NOIR,41,https://www.vinted.fr/items/3872079502-nike-dunk-high-panda-41?referrer=catalog,https://images1.vinted.net/t/02_01bde_j8FhEUYrcAvYZ9jvkf5B9xqM/310x430/1702309537.jpeg?s=844730bb61a08acb555b231c5f3c1f81b491900c,"SAINT-AMAND-LES-EAUX, FRANCE",Men
108,Sweat Nike Vintage 90’s Big Logo bordado,35.0,NIKE,GRIS,L,https://www.vinted.fr/items/3853104635-sweat-nike-vintage-90s-big-logo-bordado,https://images1.vinted.net/t/02_006db_51TuiPoWMka54tbzw6UnueZs/310x430/1702057028.jpeg?s=a9514bfa9380b58d124a98c3c00d041d8ba05385,"VALENCIA, ESPAGNE",Men
109,Nike Dunk Low orange,70.0,NIKE,"BLANC, ORANGE","42,5",https://www.vinted.fr/items/3882361692-nike-dunk-low-orange?referrer=catalog,https://images1.vinted.net/t/01_00a20_hyDQhpRk5ChtpmqxV2AhkeP9/310x430/1702569094.jpeg?s=83d0d5fb695713c177f9c23a3cab55f47304aa86,"RAMONVILLE-SAINT-AGNE, FRANCE",Men
110,Nike SB Dunk Low Iso Court Purple,135.0,NIKE,VIOLET,44,https://www.vinted.fr/items/3882100858-nike-sb-dunk-low-iso-court-purple?referrer=catalog,https://images1.vinted.net/t/03_00fc0_xUKnArGnqmx1GViUn7PFKj7C/310x430/1702564609.jpeg?s=cbed12a10af6f88f78ad744156e5f490996affbc,"PARIS 19, FRANCE",Men
111,Nike air max 1 patta 42.5,109.0,NIKE,MULTICOLORE,"42,5",https://www.vinted.fr/items/3881674956-nike-air-max-1-patta-425?referrer=catalog,https://images1.vinted.net/t/02_00c34_9gEyC1c55HiLh7JeiaLLtxuw/310x430/1702557703.jpeg?s=6a62424450c4e0b332d35973a2aad5a0862bde18,FRANCE,Men
112,Dunk Panda noir nike,79.0,NIKE,NOIR,"44,5",https://www.vinted.fr/items/3885476728-dunk-panda-noir-nike?referrer=catalog,https://images1.vinted.net/t/03_01ebb_yVJBMrfjuZBqWTfWrycuNQZh/310x430/1702660547.jpeg?s=885c09279b661091d3a73524abb6aebed873c431,FRANCE,Men
113,Nike Dunk Low Panda Black And White Authentiques ,75.0,NIKE,"NOIR, BLANC",42,https://www.vinted.fr/items/3891763790-nike-dunk-low-panda-black-and-white-authentiques?referrer=catalog,https://images1.vinted.net/t/01_023d9_q6BHx6of7n4ed22vSkcsTKWs/310x430/1702836248.jpeg?s=bc955ee57c77c195ecc5ddc2a8892674e5a8caef,"PERPIGNAN, FRANCE",Men
114,Nike Air dunk Jumbo ,120.0,NIKE,KAKI,"42,5",https://www.vinted.fr/items/3880424088-nike-air-dunk-jumbo?referrer=catalog,https://images1.vinted.net/t/02_0194e_VG8Z3b5WTgCLdEWbebPq7TA4/310x430/1702503589.jpeg?s=247de74fe85ac8a563a66978ca5d39531bc27946,"SCIECQ, FRANCE",Men
115,Nike dunk by you ,55.0,NIKE,"BLANC, BORDEAUX",40,https://www.vinted.fr/items/3891634628-nike-dunk-by-you?referrer=catalog,https://images1.vinted.net/t/01_01ed8_2VgDD6kQGsVqYuJEmrJqv9it/310x430/1702834362.jpeg?s=463826bc64c579cb68cdfb69ba980882ac1c391d,FRANCE,Men
116,Chaussure Nike dunk high White taille 44,70.0,NIKE,"GRIS, BLANC",44,https://www.vinted.fr/items/3890239529-chaussure-nike-dunk-high-white-taille-44?referrer=catalog,https://images1.vinted.net/t/02_00b05_BLYRyW9tqJFgnqiGVAEYA3dN/310x430/1702816003.jpeg?s=33ab2e8d03f550c80f79dad92cebf1cf3cda68e2,"BRAUD-ET-SAINT-LOUIS, FRANCE",Men
117,Nḭkḛ Dūnk Lów Michigan State Taille 42,57.0,NIKE,VERT FONCÉ,42,https://www.vinted.fr/items/3888912719-nike-dunk-low-michigan-state-taille-42?referrer=catalog,https://images1.vinted.net/t/03_01ac7_2YWKnCqvz13JDbhrEjcqzrPn/310x430/1702760159.jpeg?s=fd3de64a80f1c1d2007910fbf04afb360fcaa7d7,"MARTIGUES, FRANCE",Men
118,Nike Dunk verte,87.5,NIKE,VERT FONCÉ,"47,5",https://www.vinted.fr/items/3883194164-nike-dunk-verte?referrer=catalog,https://images1.vinted.net/t/03_00694_kxKnUZ4yKMwdECHpFPnPZQFY/310x430/1702584602.jpeg?s=412487c206bea08dd45cd25c2bcef881b88487cd,"CONFLANS-SAINTE-HONORINE, FRANCE",Men
119,Nike Dunk Low Gray Fog 40.5,50.0,NIKE,"GRIS, BLANC","40,5",https://www.vinted.fr/items/3889338867-nike-dunk-low-gray-fog-405?referrer=catalog,https://images1.vinted.net/t/02_00346_MVpXDXEPay3xpkp1KHPY8rfi/310x430/1702801760.jpeg?s=798dcac55a4398f28b5d0308fbd3d045cff0927c,"LANESTER, FRANCE",Men
120,Nike Dunk High Retro Chenille Swoosh White Grey,60.0,NIKE,GRIS,41,https://www.vinted.fr/items/3882791839-nike-dunk-high-retro-chenille-swoosh-white-grey?referrer=catalog,https://images1.vinted.net/t/03_00025_9X2vuAGddpCTPRyFrVuSRfft/310x430/1702576960.jpeg?s=1ec8e0542a88187abf502d19f3c857429cd3f5b4,"LE CANNET, FRANCE",Men
121,Nike Dunk Low taille 44,49.0,NIKE,"NOIR, BLANC",44,https://www.vinted.fr/items/3881735030-nike-dunk-low-taille-44?referrer=catalog,https://images1.vinted.net/t/02_00bb3_D5c1Cn32W4xXbKZ1Xc8BEQtz/310x430/1702558686.jpeg?s=c0f99d5f4319458d7b16f2ee21c07da8df705703,"BÉTHENY, FRANCE",Men
122,Nike Dunk Off White Lot 01 ,250.0,NIKE,BLANC,40,https://www.vinted.fr/items/3883806562-nike-dunk-off-white-lot-01?referrer=catalog,https://images1.vinted.net/t/02_01740_UbpKkMsj3fHvAc9owWaSfxKb/310x430/1702627044.jpeg?s=3dae7edc2b1b851d35091fe2da437ed05257c92d,FRANCE,Men
123,"Rode Nike dunks high. Maat 37,5",17.5,NIKE,"NOIR, ROUGE",Autre,https://www.vinted.fr/items/3890649323-rode-nike-dunks-high-maat-375?referrer=catalog,https://images1.vinted.net/t/01_01804_xFGEpxr3fvm9ZF2m8mT7bvxa/310x430/1702821242.jpeg?s=45170a55244aa108e9116e7324836a9dbe5bf8e5,"SPIJKENISSE, PAYS-BAS",Men
124,Dunk Low Grey Fog ,69.99,NIKE,GRIS,"40,5",https://www.vinted.fr/items/3882744651-dunk-low-grey-fog?referrer=catalog,https://images1.vinted.net/t/03_02253_773sEe3PbycDvK67koqmZg4S/310x430/1702576090.jpeg?s=03757edf2246cb0a7384e2d024e713ea2e59af3b,FRANCE,Men
125,Nike dunk,15.0,NIKE,BLANC,44,https://www.vinted.fr/items/3850854109-nike-dunk?referrer=catalog,https://images1.vinted.net/t/01_018e3_x3iNahhdbbPc3znCugAhApyP/310x430/1701854486.jpeg?s=be539c1d95cf47b278553a781a59e202129511cf,"RAMBERVILLERS, FRANCE",Men
126,Nike dunk low two tone grey ,70.0,NIKE,"GRIS, BLANC",39,https://www.vinted.fr/items/3874455653-nike-dunk-low-two-tone-grey?referrer=catalog,https://images1.vinted.net/t/02_00a63_8fPbVgzxk6UBDBbQPL4CZqQb/310x430/1702376705.jpeg?s=ecf023abde622a203b3abc064d97f6e394cec4d1,FRANCE,Men
127,Dunk SB Powerpuff Girls Bubbles,270.0,NIKE,"NOIR, VERT","44,5",https://www.vinted.fr/items/3891819134-dunk-sb-powerpuff-girls-bubbles?referrer=catalog,https://images1.vinted.net/t/01_0211f_DQG5bgxyb3xkFtf8k7ZELLVT/310x430/1702837084.jpeg?s=92bbfebf90a007a3bcab687fbca2bb69791fa476,"PELLEGRUE, FRANCE",Men
128,nike dunk high 1985 sp,60.0,NIKE,"ORANGE, BLEU",42,https://www.vinted.fr/items/3888653315-nike-dunk-high-1985-sp?referrer=catalog,https://images1.vinted.net/t/02_0207f_Kz57M6epjqMhAgk4rPiQhVGo/310x430/1702753553.jpeg?s=e38ccf977bbf8ab411f027a5f7b5b0be83dbd2d5,"LYON 06, FRANCE",Men
129,Dunk sb super nana ,300.0,NIKE,"NOIR, VERT",41,https://www.vinted.fr/items/3882992748-dunk-sb-super-nana?referrer=catalog,https://images1.vinted.net/t/02_0160d_5gevSTB37oDeHMcKFQHqfXzm/310x430/1702580785.jpeg?s=a39b85a219a384661dccd54106724fb468adf496,"MOYEUVRE-GRANDE, FRANCE",Men
130,Nike dunk low bleu marine ,115.0,NIKE,MARINE,41,https://www.vinted.fr/items/3880195742-nike-dunk-low-bleu-marine?referrer=catalog,https://images1.vinted.net/t/03_01821_u7fVe4DtbQUsrXkyF3yMcvzp/310x430/1702499253.jpeg?s=af21312f7333ff43ef8e451a969ade3f335f64a9,"CHÂTEAU-D’OLONNE, FRANCE",Men
131,Nike Dunk Low,35.0,NIKE,MULTICOLORE,42,https://www.vinted.fr/items/3889087300-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_00e47_Diki3kkg6mPdKSGi4MP9Srve/310x430/1702766233.jpeg?s=560c9326ee8821f66e900c7f7e676669af215da2,"SAN VINCENZO, ITALIE",Men
132,Nike SB Dunk Low The Powerpuff Girls Blossom,300.0,NIKE,ROSE,"44,5",https://www.vinted.fr/items/3881917694-nike-sb-dunk-low-the-powerpuff-girls-blossom?referrer=catalog,https://images1.vinted.net/t/01_01b86_S1AaPRoLyTDDsskVsK6s5TVP/310x430/1702561644.jpeg?s=84ed139e331f877e33006e5208b6d4ffe73a7a32,"PARIS, FRANCE",Men
133,Ensemble Nike tech,115.0,NIKE,"NOIR, GRIS",XS,https://www.vinted.fr/items/3838467145-ensemble-nike-tech,https://images1.vinted.net/t/02_00193_FKBPHNxa2d94SMp5c2u3mssi/310x430/1701594541.jpeg?s=2cf6b419521fea703d57df5ca75af85e53463b65,FRANCE,Men
134,Dunk low pro,50.0,NIKE,"BLANC, BLEU",43,https://www.vinted.fr/items/3890390921-dunk-low-pro?referrer=catalog,https://images1.vinted.net/t/02_02444_d47Wv5BiQDfsajsVT3xokPsV/310x430/1702817983.jpeg?s=bd384a89c061f95dd876d4b2d5dc59fc4a68285c,"ÉCULLY, FRANCE",Men
135,Nike dunk high - Dark Sulfur,100.0,NIKE,JAUNE,38,https://www.vinted.fr/items/3890589019-nike-dunk-high-dark-sulfur?referrer=catalog,https://images1.vinted.net/t/03_01c7f_9WRAZg7gJpt8wVx8HrPBGXPi/310x430/1702820486.jpeg?s=7fffabffd2f3df5dceef9a291471a8a63d48b6d0,FRANCE,Men
136,Nike Yoto Horigome Nieuw,200.0,NIKE,"GRIS, BLANC",39,https://www.vinted.fr/items/3891789928-nike-yoto-horigome-nieuw?referrer=catalog,https://images1.vinted.net/t/02_01d3c_zZV495PLKb6yGZD9sA69MMha/310x430/1702836643.jpeg?s=556838bc3c0a5a9b45c5afbc33458a51240465b1,PAYS-BAS,Men
137,Dunk hight marron ,40.0,NIKE,"BLANC, MARRON",40,https://www.vinted.fr/items/3883201484-dunk-hight-marron?referrer=catalog,https://images1.vinted.net/t/03_0121b_i7hgknLueWm5iud7U1ENXscs/310x430/1702584741.jpeg?s=29d23637684be0afe87dd97928a562c74d946ca5,"ROYAN, FRANCE",Men
138,Nike Dunk Low Azul,75.0,NIKE,"BLANC, BLEU",41,https://www.vinted.fr/items/3891724378-nike-dunk-low-azul?referrer=catalog,https://images1.vinted.net/t/03_0188b_wmvQoWGNf6q3oaaWgCRfXx1P/310x430/1702835668.jpeg?s=00d4fb249a519700be5b9ce8da836f7396bff529,ESPAGNE,Men
139,Nike dunk jaune,60.0,NIKE,"NOIR, JAUNE",40,https://www.vinted.fr/items/3889803803-nike-dunk-jaune?referrer=catalog,https://images1.vinted.net/t/03_0139d_HXkM556VfSZK2GPMudF44qzw/310x430/1702810218.jpeg?s=0782bc543851b2b0c7c53d3a61d00ebbd6b9ecd5,FRANCE,Men
140,Nike dunk low,50.0,NIKE,"GRIS, BLANC","40,5",https://www.vinted.fr/items/3889296038-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_00fef_y8jYe8eaHBdEM6DAby1S7Gvt/310x430/1702800032.jpeg?s=33860aadbba21533cb03a233bb357b410e39ace7,"LYON, FRANCE",Men
141,Nike sb dunk low powerpuff girls ,259.0,NIKE,"NOIR, VERT","42,5",https://www.vinted.fr/items/3891772938-nike-sb-dunk-low-powerpuff-girls?referrer=catalog,https://images1.vinted.net/t/02_00c1c_EpZiPjGqakj4yWRcheHM19kY/310x430/1702836385.jpeg?s=205139b5a2823742b84e380cadcd36b17613b719,FRANCE,Men
142,Nike dunk low ,85.0,NIKE,"NOIR, BLANC",39,https://www.vinted.fr/items/3883172792-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_00b2a_fYV4YmR9ja4ku7mWpvQrdjz7/310x430/1702584209.jpeg?s=99b61b133a65b393667b91a0c5b245d9f7fe14da,"POMÉROLS, FRANCE",Men
143,Nike Dunk Low Gray Fog 38.5,50.0,NIKE,GRIS,"38,5",https://www.vinted.fr/items/3889363644-nike-dunk-low-gray-fog-385?referrer=catalog,https://images1.vinted.net/t/03_00b51_pkT5kq6ZNcfzdUiWmgg7Pwbz/310x430/1702802539.jpeg?s=2fad4470474532a3cb2ccd22324d697374e932a2,"PARIS, FRANCE",Men
144,dưnk low medium curry 46,78.0,NIKE,BEIGE,46,https://www.vinted.fr/items/3889469320-dunk-low-medium-curry-46?referrer=catalog,https://images1.vinted.net/t/03_0203e_2R3EphD6nvz4qeKQrsoXB9oB/310x430/1702805066.jpeg?s=7c2f26b25c2d9e1d5605cf497b2f607b76cf1447,"SALON-DE-PROVENCE, FRANCE",Men
145,Nike Dunk SB Panda 40,65.0,NIKE,NOIR,40,https://www.vinted.fr/items/3880689945-nike-dunk-sb-panda-40?referrer=catalog,https://images1.vinted.net/t/02_01329_KiYdBbYAeWej2SiG97TBsfuT/310x430/1702530212.jpeg?s=82ea22cd941338ca6611ae01286aa5cfdcd67841,"PORT-DES-BARQUES, FRANCE",Men
146,Dunk Low Chicago 75th Anniversary,150.0,NIKE,"NOIR, ROUGE",43,https://www.vinted.fr/items/3891773400-dunk-low-chicago-75th-anniversary?referrer=catalog,https://images1.vinted.net/t/03_02023_e8KgDErfHMQz4Yuxn3MESMD2/310x430/1702836391.jpeg?s=9730391bb62f21be9b4091806c15327acd22401e,"VIERZON, FRANCE",Men
147,Jogging Nike Soloswoosh ,35.0,NIKE,NOIR,S,https://www.vinted.fr/items/3891731738-jogging-nike-soloswoosh?referrer=catalog,https://images1.vinted.net/t/03_00b3d_2AbtGTi5ifDpvmfKLeiZtjSx/310x430/1702835777.jpeg?s=cd0649fc10569407a946db42fce5d30313b7957e,"RENNES, FRANCE",Men
148,Dunk sb powerpuff,320.0,NIKE,"NOIR, VERT",46,https://www.vinted.fr/items/3891823794-dunk-sb-powerpuff?referrer=catalog,https://images1.vinted.net/t/03_018e9_wdj1fYTquUcznJSv1k54u51U/310x430/1702837156.jpeg?s=b22b53f36f130a17fdf5f9582e09267265ec1bad,"WASQUEHAL, FRANCE",Men
149,Nike dunk low,105.0,NIKE,"GRIS, BLANC","42,5",https://www.vinted.fr/items/3880527757-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_01ef2_LPkygYDV9f1DhZLzxqjDmY4Z/310x430/1702506385.jpeg?s=1be1e864ba4519da58c662a5d98c5ed80ab8cfbf,"VILLEURBANNE, FRANCE",Men
150,Dūnk Grey Low Blanc Fog 42,55.0,NIKE,GRIS,42,https://www.vinted.fr/items/3889526034-dunk-grey-low-blanc-fog-42?referrer=catalog,https://images1.vinted.net/t/03_01302_Ucs8N6Q7ppVkRCx8QK6zYuXd/310x430/1702806120.jpeg?s=2cae5038693b7f49ce7a578a27ebc8518e408c27,"LA RIVIERE, FRANCE",Men
151,Dunk X undefeated,50.0,NIKE,"VIOLET, BLEU",43,https://www.vinted.fr/items/3890325251-dunk-x-undefeated?referrer=catalog,https://images1.vinted.net/t/02_01b56_URuGQwgxLG9YSngcriU4z193/310x430/1702817133.jpeg?s=8f07d14b5ed741d5897549a5920be56b75dc5ef6,"TOURNUS, FRANCE",Men
