Title;Price;Brand;Color;Size;Link;Image Source;Localisation;Gender;Approximate Carbon Footprint (kg CO2);Approximative Carbon Print from Ordering on Nike (kg CO2/ton);Carbon Profit (kg CO2);Average price of the product on Nike;Profit Made;
Nike blazers ;50.0;NIKE;BEIGE, BLANC;45;https://www.vinted.fr/items/2745337752-nike-blazers?referrer=catalog;https://images1.vinted.net/t/03_00959_ucS6r2VoVkvoKeMkQrdksCqs/310x430/1677771630.jpeg?s=28c1953065ef58c9e1f286163adc7fec1bc3fe0d;PARIS, FRANCE;Men;0.0888444020338186;405;404.9111555979662;88.6856756756756;38.6856756756756;
nike blazer ;50.0;NIKE;BLANC;36.5;https://www.vinted.fr/items/3867449770-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_01a55_yzDu77p6fHkMSYKekkbB3zv7/310x430/1702220235.jpeg?s=8229832f57f836c7fb5942d7bbbe86d9e2708150;LES MONTS D'AUNAY, FRANCE;Women;44.48203326767593;405;360.51796673232406;88.6856756756756;38.6856756756756;
Nike Blazer;50.0;NIKE;BLANC, BEIGE;37.5;https://www.vinted.fr/items/3746025581-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_01750_YthZkFH8KbokKxbJaKAanVie/310x430/1699746600.jpeg?s=dc737e94a1f6d747692faee8752fa2bd53333c62;LYON 07, FRANCE;Women;78.43762945633603;405;326.562370543664;88.6856756756756;38.6856756756756;
Nike blazer;50.0;NIKE;NOIR, BLANC;40;https://www.vinted.fr/items/3858920893-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_0005b_pTncTeq8Rz42oe5gJUeJUvGR/310x430/1702041041.jpeg?s=d1c3ccef777eee014b6c4bc29bfd90ea34e92097;PORTUGAL;Men;263.69843300448423;405;141.30156699551577;88.6856756756756;38.6856756756756;
NIKE Blazer;50.0;NIKE;NOIR;46;https://www.vinted.fr/items/3709260420-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_01998_QfHg81XS1LzDyNvk4AjTZLkA/310x430/1699100439.jpeg?s=4b50c1f422d5448dd85adaeeda1f37cd047a4f06;EINDHOVEN, PAYS-BAS;Men;72.68840247717803;405;332.31159752282196;88.6856756756756;38.6856756756756;
Nike blazer;50.0;NIKE;NOIR, BLANC;44,5;https://www.vinted.fr/items/2621853769-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_01696_ssfpSiBETDpXiSPuKFwQDpbm/310x430/1674566184.jpeg?s=2a8786317c86c6a5921826b67a0af4fa11a5971f;SCORRANO, ITALIE;Men;318.82626379748217;405;86.17373620251783;88.6856756756756;38.6856756756756;
Nike blazer;50.0;NIKE;MARRON;39.0;https://www.vinted.fr/items/3871120785-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_009dd_QwnsP6PDiBurTqZ7nEidyXnr/310x430/1702296807.jpeg?s=e6a6b388450a184d1b38b8be390c45d13dcca7af;BOUILLARGUES, FRANCE;Women;116.83166697152485;405;288.16833302847516;88.6856756756756;38.6856756756756;
Nike blazer;50.0;NIKE;BLANC;41;https://www.vinted.fr/items/2330065437-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_00719_ymeY1RGDGPYB3bAfJ6NhNprq/310x430/1666222995.jpeg?s=835ccf66d263de63158b17e363e9a4c055dea287;CORMEILLES-EN-PARISIS, FRANCE;Men;3.468896679324086;405;401.5311033206759;88.6856756756756;38.6856756756756;
Nike blazer ;50.0;NIKE;NOIR, BLANC;43;https://www.vinted.fr/items/2936871628-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_012e0_AccLrUhS7Jc9teammRKVfrbe/310x430/1682258740.jpeg?s=b2debc6ed3a2f3d1fc6fc10fab9a2fac744efd88;MONTREVEL-EN-BRESSE, FRANCE;Men;69.87665781334633;405;335.12334218665364;88.6856756756756;38.6856756756756;
Blazer Nike;50.0;NIKE;GRIS, BLANC;44;https://www.vinted.fr/items/1853464574-blazer-nike?referrer=catalog;https://images1.vinted.net/t/02_00f06_TNq3uAps1DZqSqCJUQVfQNfm/310x430/1652788844.jpeg?s=b24b50fec779566f170b17b34be0130f2d2cc73c;NANTERRE, FRANCE;Men;2.2726602871898347;405;402.7273397128102;88.6856756756756;38.6856756756756;
Nike Blazer ;50.0;NIKE;BLANC, LILA;36.5;https://www.vinted.fr/items/3852737288-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_015c4_7opE3Y9X7pU7JSyRNr3uwEve/310x430/1701880493.jpeg?s=219f837254528306d07de9cf3898348cd21a99ad;VILLAVICIOSA DE ODON, ESPAGNE;Women;213.2117527430004;405;191.7882472569996;88.6856756756756;38.6856756756756;
Nike blazer;50.0;NIKE;BLANC;40;https://www.vinted.fr/items/3833509794-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_00336_6wjU3vAEZHz8yNup5fWJJZpo/310x430/1701455490.jpeg?s=30e17ec94c8787f62196457ee89bdc71bb463660;ITALIE;Men;211.5912481093571;405;193.4087518906429;88.6856756756756;38.6856756756756;
nike blazer ;50.0;NIKE;NOIR, BLANC;41.0;https://www.vinted.fr/items/2925441118-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_0146b_gyad7hcnCpfUvyK6uV9ZtZmM/310x430/1681990885.jpeg?s=e2bcce29e1e99d3f435a6a1b164ff30df3fe0b59;SARLAT-LA-CANÉDA, FRANCE;Women;89.91899486039885;405;315.08100513960113;88.6856756756756;38.6856756756756;
Nike Blazer ;50.0;NIKE;BLEU, BLANC;45,5;https://www.vinted.fr/items/2667151560-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_00c1d_2Jo6yawyvMUcd7LSnqiXgZBi/310x430/1675716746.jpeg?s=cf28a84e1029c1816a7f9fbeac56d77d39bc5e75;ITALIE;Men;211.5912481093571;405;193.4087518906429;88.6856756756756;38.6856756756756;
Nike blazer;50.0;NIKE;NOIR;39.0;https://www.vinted.fr/items/2989734374-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_01719_PEWVTsEa8zkyzrQbzJMN9RrR/310x430/1683458276.jpeg?s=d6eff0905256bf66994fd4483f2d458d8c34fb6a;LA ROCHE-SUR-YON, FRANCE;Women;74.64035763614547;405;330.3596423638545;88.6856756756756;38.6856756756756;
Nike Blazer Mid’77 Jumbo;50.0;NIKE;BLANC, ROUGE;46;https://www.vinted.fr/items/3875416750-nike-blazer-mid77-jumbo?referrer=catalog;https://images1.vinted.net/t/03_0112d_pzuRGEwPThS29cfQ6SAAJBKR/310x430/1702391028.jpeg?s=1101d7cd46bf47d429148c64c7b3675706635041;CERGY, FRANCE;Men;6.332233964864242;405;398.66776603513574;88.6856756756756;38.6856756756756;
Nike blazer mid 77 VNTG;50.0;NIKE;BLANC, ORANGE;45;https://www.vinted.fr/items/3876843430-nike-blazer-mid-77-vntg?referrer=catalog;https://images1.vinted.net/t/02_00a83_CtTgnijuAa9cADGjQFq9ZVWg/310x430/1702413719.jpeg?s=535d0caaee64b5d252167079b355ec732b497cf7;ROTTERDAM, PAYS-BAS;Men;74.63848655894739;405;330.3615134410526;88.6856756756756;38.6856756756756;
Nike Blazzer ;50.0;NIKE;NOIR, BLANC;43;https://www.vinted.fr/items/2656672679-nike-blazzer?referrer=catalog;https://images1.vinted.net/t/01_00f47_MMEp5ayjc9xDLqVsVt1tjJQJ/310x430/1675508712.jpeg?s=4ad9c394e64dbf3db1a0b660587e12e53044ae7c;FRANCE;Men;50.58615778249138;405;354.4138422175086;88.6856756756756;38.6856756756756;
Nike blazers;50.0;NIKE;BLANC;39.0;https://www.vinted.fr/items/3229331823-nike-blazers?referrer=catalog;https://images1.vinted.net/t/02_01b10_tdfa5VBFTZJAXWZtscc5u66B/310x430/1689070990.jpeg?s=3fbfdd7b5139a070acfa481792f2fd310e5859e8;PARIS, FRANCE;Women;0.0888444020338186;405;404.9111555979662;88.6856756756756;38.6856756756756;
Nike blazer ;50.0;NIKE;BLEU, MULTICOLORE;43;https://www.vinted.fr/items/3879691342-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_0119a_EGcjcsvEg681QBDV6h4U8mhv/310x430/1702490772.jpeg?s=aa1c32b20576889db6a2347f36e1c3de9df94fc1;TORRE ANNUNZIATA, ITALIE;Men;262.30646752209384;405;142.69353247790616;88.6856756756756;38.6856756756756;
blazer nike;50.0;NIKE;BLANC;38.5;https://www.vinted.fr/items/2141247608-blazer-nike?referrer=catalog;https://images1.vinted.net/t/02_000fb_fL6jSYdyi8JHkcGgL63DkAsi/310x430/1661622992.jpeg?s=8b51d7ec200d723d57832e78116f3083ed8c9d0b;MULHOUSE, FRANCE;Women;77.9840009162385;405;327.01599908376147;88.6856756756756;38.6856756756756;
nike blazer;50.0;NIKE;NOIR, BLANC;37.0;https://www.vinted.fr/items/3872398554-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_0035b_ioQ5wgL2CoEBUfu4uXv2oiAg/310x430/1702314211.jpeg?s=dca45a53cd442d03a6ec3138a04ce5058490e194;CASALNUOVO DI NAPOLI, ITALIE;Women;258.6370276286572;405;146.36297237134278;88.6856756756756;38.6856756756756;
Nike blazer;50.0;NIKE;BLANC;39;https://www.vinted.fr/items/3265930882-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_01e4a_eMJ6sHD6r7SRdgREV259cBi9/310x430/1690030621.jpeg?s=1c8d14c2d6f04bb76606c60bb6b1ed49ddc9d263;NÎMES, FRANCE;Men;115.77543480428724;405;289.2245651957128;88.6856756756756;38.6856756756756;
Nike Blazer;50.0;NIKE;NOIR, BLANC;44;https://www.vinted.fr/items/2722353572-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_0057c_mFX6CDAXZNhmQTYhZGVbCyNK/310x430/1677196145.jpeg?s=9bc9afb2ae97ec7fcb733cbd5b4704147d4c1221;AULNAY-SOUS-BOIS, FRANCE;Men;2.7687247217396878;405;402.2312752782603;88.6856756756756;38.6856756756756;
Nike blazer ;50.0;NIKE;NOIR, BLANC;38.0;https://www.vinted.fr/items/3869438452-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_014fe_tEdmJLcGvpV96aqKb2uW7DqD/310x430/1702239891.jpeg?s=d910b82633cac19c6d56b5bcc9ea32b836277881;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;38.6856756756756;
Nike Blaze ;50.0;NIKE;BLANC;43;https://www.vinted.fr/items/3117301183-nike-blaze?referrer=catalog;https://images1.vinted.net/t/03_01b4d_k91RGvffDUY7qJjv8zA31uJe/310x430/1686315423.jpeg?s=f29d0cc61c7e5f48f25ecb63f6d4a47ed0bfecef;SANTO ANTÓNIO DOS CAVALEIROS, PORTUGAL;Men;289.3600567963367;405;115.63994320366328;88.6856756756756;38.6856756756756;
Nike Blazer;50.0;NIKE;NOIR, BLANC;40,5;https://www.vinted.fr/items/3756949643-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_003bb_A8Cg4mLnAY39TLZWrFZJdfeA/310x430/1699910460.jpeg?s=5ce60e9ec441fde8631fa498de07632a90995399;ITALIE;Men;211.5912481093571;405;193.4087518906429;88.6856756756756;38.6856756756756;
Nike blazer;50.0;NIKE;NOIR, BLANC;43;https://www.vinted.fr/items/1689377996-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_0128c_uYycAoRhFA35gvr44cxE56oV/310x430/1647089699.jpeg?s=2479846b25d6c0cb688762e90e446f89546c40c7;FRANCE;Men;50.58615778249138;405;354.4138422175086;88.6856756756756;38.6856756756756;
Basket Nike Blazer Low Platform;50.0;NIKE;GRIS, BLANC;40.0;https://www.vinted.fr/items/3877280141-basket-nike-blazer-low-platform?referrer=catalog;https://images1.vinted.net/t/01_00cf7_HAkhRYDP2eDAVcipaZHrSZ1Y/310x430/1702430668.jpeg?s=dbb89ddca1d3fb2e10bfce1be16ac7db41a84792;PARIS, FRANCE;Women;0.0888444020338186;405;404.9111555979662;88.6856756756756;38.6856756756756;
Nike blazer ;50.0;NIKE;NOIR;40.5;https://www.vinted.fr/items/3842844941-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_01dba_xMh1P9F87jDYvsLHNMDpRBr6/310x430/1701639086.jpeg?s=51a08ed8c3b225b29c9795cd7adad3217dff3cc8;RANG-DU-FLIERS, FRANCE;Women;36.18428427112109;405;368.8157157288789;88.6856756756756;38.6856756756756;
Nike blazer;50.0;NIKE;GRIS, BLEU;37.0;https://www.vinted.fr/items/632362489-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_023ff_8zQECe2noEjneRa4wbBpr8Kn/310x430/1601568375.jpeg?s=8f16c2c19c6223be7958a062450e9ccb19642eeb;LE CHESNAY, FRANCE;Women;3.390812323114192;405;401.6091876768858;88.6856756756756;38.6856756756756;
Blazer Nike ;50.0;NIKE;BLANC;39;https://www.vinted.fr/items/2234254074-blazer-nike?referrer=catalog;https://images1.vinted.net/t/02_00825_bo7zhiSz3fkmtvUEDaV8rVYX/310x430/1664016566.jpeg?s=9c9047b1642fe091d1cb9b9d21c61adaccfc55f0;PALERMO, ITALIE;Men;297.14616887826776;405;107.85383112173224;88.6856756756756;38.6856756756756;
Nike Blazer ;50.0;NIKE;NOIR, BLANC;42,5;https://www.vinted.fr/items/1989941413-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_00ee2_N24JNteYDmQD6wB5XLJxJrfU/310x430/1656179332.jpeg?s=7e55d403f07d3825ecfb6243df0afb34dee0131e;FRANCE;Men;50.58615778249138;405;354.4138422175086;88.6856756756756;38.6856756756756;
Nike Blazer;50.0;NIKE;BLANC;38.0;https://www.vinted.fr/items/1354996195-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_016a6_ZTdac3Mnsws5QZickNVcbd6k/310x430/1633459814.jpeg?s=84d79e7d2cbd6a9ac7e0348e234908c43cce9505;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;38.6856756756756;
Nike Blazer;50.0;NIKE;BLANC;40.0;https://www.vinted.fr/items/3877106493-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_018a9_ZadKwwB63Ypvv4afwwt2AFkF/310x430/1702419017.jpeg?s=d4f4d13a2047362827c00357fc6d602c73b1dd8e;CHAMBÉRY, FRANCE;Women;90.94494007324037;405;314.0550599267596;88.6856756756756;38.6856756756756;
Nike blazer ;50.0;NIKE;ORANGE, BLANC;36.5;https://www.vinted.fr/items/946760064-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_02287_SoZjTGBPvH1C3CRmTqbyeVkR/310x430/1615126885.jpeg?s=c3057d488c09490564b4cb8dcdfdb62bd9fa5ca2;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;38.6856756756756;
Nike Blazer ;50.0;NIKE;NOIR, BLANC;44;https://www.vinted.fr/items/2738676059-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_00a2a_HFKLFPJgH9VXtFv1R7mzzq4r/310x430/1677595120.jpeg?s=fb900d26e9b5e139ebddf8a31e66f0cfb17cd7fd;ESPAGNE;Men;240.81968736838846;405;164.18031263161154;88.6856756756756;38.6856756756756;
nike blazer ;50.0;NIKE;NOIR, BLANC;40;https://www.vinted.fr/items/1648476354-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_0032e_tgT2uSnwcRcLLww91G6PKkQP/310x430/1645394111.jpeg?s=dbc20a2c06b24ed52c5e6059086743a272ed1c4e;CENTOBUCHI, ITALIE;Men;221.93116880690306;405;183.06883119309694;88.6856756756756;38.6856756756756;
Nike blazer;50.0;NIKE;NOIR;39;https://www.vinted.fr/items/2218605774-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_024c0_5NDebwSudwTeqVADpa2jDCoG/310x430/1663605686.jpeg?s=2473e3f9462717fee3d2dc14b2b40c0628b44f8b;ITALIE;Men;211.5912481093571;405;193.4087518906429;88.6856756756756;38.6856756756756;
Nike blazer;50.0;NIKE;GRIS;36.5;https://www.vinted.fr/items/1267700832-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_01d63_1DTvSr5aHeoefWRKCp7x4tJL/310x430/1629561591.jpeg?s=8bb0b0a3cfc7d5326b61e2355ea2baac710637dd;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;38.6856756756756;
Nike Blazer;50.0;NIKE;BLANC, BLEU CLAIR;45;https://www.vinted.fr/items/3438028332-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_006cb_Xje9vbnoyLYqrsDz8asY2uXX/310x430/1693916765.jpeg?s=6433c1601dea1b4e5067f08b7b8237d2969f2d2f;BUGGENHOUT, BELGIQUE;Men;54.73167027648643;405;350.26832972351355;88.6856756756756;38.6856756756756;
Nike Blazer;50.0;NIKE;BLANC;41;https://www.vinted.fr/items/1596012254-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_00aec_Q4o5gpY83BbDpFPKbayeAwuj/310x430/1643463110.jpeg?s=a1fa09d90066914999f8973fd0af15bcf9192e8b;BELGIQUE;Men;51.83360132251926;405;353.16639867748074;88.6856756756756;38.6856756756756;
Nike blazzer ;50.0;NIKE;NOIR, BLANC;41;https://www.vinted.fr/items/1802725153-nike-blazzer?referrer=catalog;https://images1.vinted.net/t/01_000f6_eWAZwrXkCCa8R24AKfVQvS7H/310x430/1651433417.jpeg?s=c2ab9b311fd5cd176235ae617fd57f74a97a9ac5;AURILLAC, FRANCE;Men;87.34641002196147;405;317.65358997803855;88.6856756756756;38.6856756756756;
Nike blazer;50.0;NIKE;NOIR, BLANC;40;https://www.vinted.fr/items/3858920893-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_0005b_pTncTeq8Rz42oe5gJUeJUvGR/310x430/1702041041.jpeg?s=d1c3ccef777eee014b6c4bc29bfd90ea34e92097;PORTUGAL;Men;263.69843300448423;405;141.30156699551577;88.6856756756756;38.6856756756756;
Nike blazer ;50.0;NIKE;BLANC, ROSE;42,5;https://www.vinted.fr/items/1696664130-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_01c48_BZhFZdSeVgnufpMZhNW6gKwd/310x430/1647341882.jpeg?s=2af354f2970ab5d8c4f5e114d550066d4ef6a718;COLOMBES, FRANCE;Men;2.055825703155415;405;402.9441742968446;88.6856756756756;38.6856756756756;
Nike Blazer;50.0;NIKE;BLANC;40;https://www.vinted.fr/items/1968546769-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_01be1_T1QR9K1iAD4vNhPyJNpHMNSW/310x430/1655394052.jpeg?s=5ce7b5eee08c78bab2ac44b85ea1859c3985cf6f;CASERTA, ITALIE;Men;251.09888910212612;405;153.90111089787388;88.6856756756756;38.6856756756756;
Nike Blazer ;50.0;NIKE;BLEU, BLANC;45,5;https://www.vinted.fr/items/2667151560-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_00c1d_2Jo6yawyvMUcd7LSnqiXgZBi/310x430/1675716746.jpeg?s=cf28a84e1029c1816a7f9fbeac56d77d39bc5e75;ITALIE;Men;211.5912481093571;405;193.4087518906429;88.6856756756756;38.6856756756756;
Nike blazer;50.0;NIKE;NOIR;42;https://www.vinted.fr/items/2666656858-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_004c8_kDbyUY6o3VFJjn9H4dbEkDmk/310x430/1675708072.jpeg?s=416e03a093790093aff8147b381317919e1764a9;CHELLES, FRANCE;Men;14.90369305411867;405;390.09630694588134;88.6856756756756;38.6856756756756;
Nike blazer ;50.0;NIKE;BEIGE, BLANC;37.5;https://www.vinted.fr/items/2653563675-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_02240_Jwawpiwgk1f8Lk4dkvg3huvV/310x430/1675419117.jpeg?s=96359ae0f949053743df3ac4e1bf1e10761defc4;CHÂTEAUGIRON, FRANCE;Women;59.80563001763892;405;345.1943699823611;88.6856756756756;38.6856756756756;
Blazer;50.0;NIKE;NOIR;44;https://www.vinted.fr/items/3137239675-blazer?referrer=catalog;https://images1.vinted.net/t/03_0248b_QBdVejQGcjQeociPXUBdFUZm/310x430/1686764003.jpeg?s=6d3af4922dca2f887211c0ed262da5428e080ac3;HUTTENHEIM, FRANCE;Men;77.88904272405784;405;327.11095727594216;88.6856756756756;38.6856756756756;
Blazer nike ;50.0;NIKE;BLEU, BLANC;38.5;https://www.vinted.fr/items/2160668255-blazer-nike?referrer=catalog;https://images1.vinted.net/t/02_006ee_AWWVGePKXj6Y9WfeCd3TSNuT/310x430/1662190323.jpeg?s=2077b086471dad4c7b3ad693151499073e5192dd;SAINT-NAZAIRE, FRANCE;Women;76.61306844447653;405;328.38693155552346;88.6856756756756;38.6856756756756;
Nike Blazer;50.0;NIKE;JAUNE;42;https://www.vinted.fr/items/927182318-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_00bae_qXWAV4Dk6Sq5rVCVYW5oJChr/310x430/1614347714.jpeg?s=cd49cd31c38158b06bf9b57e5ea2255dc918b8d9;REGGIO EMILIA, ITALIE;Men;157.3134044244433;405;247.6865955755567;88.6856756756756;38.6856756756756;
Nike Blazer;50.0;NIKE;GRIS, BLANC;42,5;https://www.vinted.fr/items/3859384262-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_0086c_KNFDvuKdtzSURhkNPjgNJ9Tk/310x430/1702047428.jpeg?s=1be55eb070df513318d3b7c73ae2a269310968c7;LISBOA, PORTUGAL;Men;291.0015975219172;405;113.99840247808282;88.6856756756756;38.6856756756756;
Chaussure Blazer nike bordeaux et noire;50.0;NIKE;NOIR, BORDEAUX;38.5;https://www.vinted.fr/items/3880082597-chaussure-blazer-nike-bordeaux-et-noire?referrer=catalog;https://images1.vinted.net/t/02_01b90_tm1zrTJn6Jqu4WmxqqMU6GXA/310x430/1702497346.jpeg?s=885ceb76c01e02e72cd98b185ae285bfecff2144;BURLATS, FRANCE;Women;116.0516308603265;405;288.9483691396735;88.6856756756756;38.6856756756756;
Nike blazer ;50.0;NIKE;NOIR, BLANC;37.5;https://www.vinted.fr/items/2076946825-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_017be_QddvLgnPbyRJ3Vkq5fiA9QrW/310x430/1659443712.jpeg?s=fb90f661a4666bab6857945ab34db8fa8f8dda93;ARRY, FRANCE;Women;32.918759523639274;405;372.08124047636073;88.6856756756756;38.6856756756756;
nike blazer;50.0;NIKE;NOIR;38.5;https://www.vinted.fr/items/528804267-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_003a5_QbednVBen2JeBRwVoUVP7n5X/310x430/1600895265.jpeg?s=1a90c18ee1c6ea01b1ea791e5b52990ed14dc98e;SAINT-CLOUD, FRANCE;Women;1.9709476754609665;405;403.029052324539;88.6856756756756;38.6856756756756;
Nike Blazer;50.0;NIKE;BLANC;42,5;https://www.vinted.fr/items/3351333419-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_02587_XWeUFACLcDnWkLd1FuqhiNyx/310x430/1692040663.jpeg?s=588c69a05c9b1c0f342842dcdc87930f44f2c5b7;PORTUGAL;Men;263.69843300448423;405;141.30156699551577;88.6856756756756;38.6856756756756;
Nike blazer;50.0;NIKE;BLANC;36.0;https://www.vinted.fr/items/3139646649-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_00969_uW3XoQnCgTqxCxHKxvT7h2y8/310x430/1686833857.jpeg?s=388334bed375ee008019eab99c78658eaaa2e391;CÉBAZAT, FRANCE;Women;68.22698555596664;405;336.7730144440334;88.6856756756756;38.6856756756756;
Nike blazer ;50.0;NIKE;NOIR;38.0;https://www.vinted.fr/items/2779683380-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_00e78_29DLAbucry3eKTAQEh935HHP/310x430/1678622701.jpeg?s=4c490784c3b89a75c021ae7ddf9a9c10026d36cf;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;38.6856756756756;
Nike blazer;50.0;NIKE;ROUGE, BLANC;42;https://www.vinted.fr/items/1658420799-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_00cbb_cvQCtETLM9iYab4qXNxAcgKj/310x430/1645809555.jpeg?s=038d787dc488fec94cdcf1ea48559651f34db1f2;BARCELONA, ESPAGNE;Men;166.1393909997304;405;238.8606090002696;88.6856756756756;38.6856756756756;
Nike blazer;50.0;NIKE;BLANC;44;https://www.vinted.fr/items/1438624637-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_00699_PZiLgtQZL3QEA8qvkHnDjbYF/310x430/1636724046.jpeg?s=3f3bf124e8f28bb6ecdfbce92d4982ead7dea353;SAINT-RÉMY-EN-MAUGES, FRANCE;Men;62.06319457666726;405;342.93680542333277;88.6856756756756;38.6856756756756;
Nike Blazer ;50.0;NIKE;BLANC;37.5;https://www.vinted.fr/items/3235078134-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_01fe4_6o81ZikzDGnhYDuWPpbrkwvD/310x430/1689194356.jpeg?s=1063dbd7cb0d8632d9a77009eea5753cf4db03f9;CHALON-SUR-SAÔNE, FRANCE;Women;59.29568645238069;405;345.70431354761934;88.6856756756756;38.6856756756756;
Nike blazer;50.0;NIKE;BLANC, ROUGE;44,5;https://www.vinted.fr/items/3254938591-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_00c27_7SduYHqyWMeCTM3ybFVekf9k/310x430/1689708251.jpeg?s=6fc3c747104a758db4c13ce7af1c7efb1e18a5ae;LIMOGES, FRANCE;Men;69.15730136747162;405;335.84269863252837;88.6856756756756;38.6856756756756;
Nike blazers ;50.0;NIKE;NOIR, BLANC;40.0;https://www.vinted.fr/items/3874781104-nike-blazers?referrer=catalog;https://images1.vinted.net/t/01_02076_Yge77U8XC3xyBiVfUznzvAno/310x430/1702381741.jpeg?s=1c7edeb449bd4ab5794ccfca49ac4cb81fa3693b;PAYS-BAS;Women;87.92875933655216;405;317.07124066344784;88.6856756756756;38.6856756756756;
Nike blazer ;50.0;NIKE;NOIR, BLANC;42,5;https://www.vinted.fr/items/3099501025-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_024d9_tWUaTvph9ESTw9VqtUQNr1RL/310x430/1685899299.jpeg?s=e27147f9061a93cb4e841f52022d28dad6836cb6;COLOMBES, FRANCE;Men;2.055825703155415;405;402.9441742968446;88.6856756756756;38.6856756756756;
Nike Blazer;50.0;NIKE;BLANC;41;https://www.vinted.fr/items/1586853087-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_022b5_jgongArNXmMkpkY1hqi9JG9K/310x430/1643915316.jpeg?s=3cd1d9b94ae1f79a27b89a96fd28f0ecb52d5aec;CANGAS DO MORRAZO, ESPAGNE;Men;226.93238069953242;405;178.06761930046758;88.6856756756756;38.6856756756756;
Nike blazer;50.0;NIKE;ROUGE, BLANC;41;https://www.vinted.fr/items/1229123293-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_02449_4zdR6u3WGKTGyEB9BgXgSUir/310x430/1627238396.jpeg?s=96ad82f73217780eeca81c0335b6c340e097e092;ITALIE;Men;211.5912481093571;405;193.4087518906429;88.6856756756756;38.6856756756756;
Nike blazer ;50.0;NIKE;ROUGE;40.0;https://www.vinted.fr/items/3857041958-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_01bd8_EmnL2A8jaxErNM67nSjjfn84/310x430/1701979178.jpeg?s=17724eafadd8786018a4066e62ac832dc0002c43;CUINCY, FRANCE;Women;35.38148019271414;405;369.61851980728585;88.6856756756756;38.6856756756756;
Nike blazer ;50.0;NIKE;NOIR, BLANC;43;https://www.vinted.fr/items/3399931385-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_01ea7_bQbrq184RW64wxz1hKjrFq9Y/310x430/1693163713.jpeg?s=6afec88c3b38a784c42ce4e53a82c692f29de09b;ESPAGNE;Men;240.81968736838846;405;164.18031263161154;88.6856756756756;38.6856756756756;
